Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Libya,libya,2024-11-01,2024-12-01,9.479774662864935,-0.6380007056682793,0.004273319349308825,1,zgre,10.117775368533215,9.475501343515626,12.996768620343289
Madagascar,madagascar,2024-11-01,2024-12-01,6.884550322921883,4.459516075065434,4.742305665648935,1,zgre,2.4250342478564493,2.142244657272948,1.3715488842045902
Malawi,malawi,2024-11-01,2024-12-01,4.720268506094414,6.898686378943563,4.4900461967054754,1,zgre,-2.178417872849149,0.23022230938893884,10.494049644500164
Mali,mali,2024-11-01,2024-12-01,7.746782267141372,5.777970977301502,6.250703195728164,1,zgre,1.96881128983987,1.4960790714132077,1.86144105741892
Mauritania,mauritania,2024-11-01,2024-12-01,8.092386086201515,5.70915378938936,5.668787077350407,1,zgre,2.383232296812155,2.4235990088511077,-0.1924065036946958
Mauritius,mauritius,2024-11-01,2024-12-01,7.085991833657975,3.1504709623509513,4.2917375282929,1,zgre,3.9355208713070233,2.794254305365075,8.982956779978862
Morocco,morocco,2024-11-01,2024-12-01,6.8438019311068095,3.7511139299263663,3.7960163590222376,1,zgre,3.092688001180443,3.047785572084572,0.2777384073773117
Mozambique,mozambique,2024-11-01,2024-12-01,4.606955341180568,6.050961893946802,6.409917884181368,1,zgre,-1.4440065527662336,-1.8029625430007998,-1.036669604106811
Namibia,namibia,2024-11-01,2024-12-01,6.46490282360606,2.9380227530538647,2.414864643618071,1,zgre,3.5268800705521954,4.05003817998799,-3.690231819833736
Niger,niger,2024-11-01,2024-12-01,12.891858446826593,10.045929772585252,10.35897861580577,1,zgre,2.8459286742413408,2.532879831020823,1.7818293587187064
Nigeria,nigeria,2024-11-01,2024-12-01,7.041926007094348,4.013165988647114,4.317312902359044,1,zgre,3.028760018447234,2.7246131047353046,1.842376023969626
Rwanda,rwanda,2024-11-01,2024-12-01,11.041051839625208,9.134637377867348,9.190901655463097,1,zgre,1.9064144617578602,1.8501501841621106,0.2145260649777918
Sao Tome and Principe,saotomeandprincipe,2024-11-01,2024-12-01,4.741321946663754,11.391819981125005,11.221840515517085,1,zgre,-6.650498034461251,-6.4805185688533316,2.260896203848496
Senegal,senegal,2024-11-01,2024-12-01,9.381965407079464,8.809611324251911,6.479555423984275,1,zgre,0.5723540828275535,2.9024099830951897,-2.667234015469224
Seychelles,seychelles,2024-11-01,2024-12-01,6.80842259739563,5.241496837329126,5.1953467591918185,1,zgre,1.5669257600665043,1.6130758382038115,-0.14462749252485718
Sierra Leone,sierraleone,2024-11-01,2024-12-01,7.142643514707942,5.795773123908238,5.8610583097801525,1,zgre,1.3468703907997037,1.2815852049277892,0.17586136761747362
Somalia,somalia,2024-11-01,2024-12-01,6.42582929115955,1.624052339807287,0.8025405868001186,1,zgre,4.801776951352263,5.623288704359432,-7.889432401709634
South Africa,southafrica,2024-11-01,2024-12-01,3.447790599268362,2.8504247454583,3.3277297849149394,1,zgre,0.5973658538100621,0.12006081435342253,0.5702514648457219
South Sudan,southsudan,2024-11-01,2024-12-01,-10.74151096540099,18.606395648396227,18.919886065788127,1,zgre,-29.347906613797214,-29.661397031189118,-18.40057498787587
Sudan,sudan,2024-11-01,2024-12-01,-10.583758939228458,2.6148837999667514,2.4024653435538914,1,zgre,-13.19864273919521,-12.986224282782349,5.607270634809311
