Country,Country_Key,Origin,target_date,y_target,f_AR,f_GRE,Horizon,signal,e0,e1,cw
Gambia,gambia,2020-05-01,2020-08-01,6.775643595991532,-0.9368125827457021,-1.1052152004496796,3,zgre,7.712456178737234,7.880858796441212,-2.597595618853134
Ghana,ghana,2020-05-01,2020-08-01,1.66493749093159,2.9541352835170116,2.3090776223908374,3,zgre,-1.2891977925854217,-0.6441401314592474,1.6632138256283575
Guinea,guinea,2020-05-01,2020-08-01,9.23999205082814,7.648320944189052,6.780284190471148,3,zgre,1.5916711066390885,2.4597078603569926,-2.7632580407871563
Guinea-Bissau,guineabissau,2020-05-01,2020-08-01,1.5856910284218737,5.171291127375526,5.211177885257936,3,zgre,-3.5856000989536527,-3.625486856836062,-0.28603592602021344
Ivory Coast,ivorycoast,2020-05-01,2020-08-01,1.386315979936699,4.774941421833752,3.9059428455474468,3,zgre,-3.388625441897053,-2.5196268656107477,5.889421369152183
Kenya,kenya,2020-05-01,2020-08-01,3.680116564467632,1.9072777230103952,1.6298799545704818,3,zgre,1.772838841457237,2.0502366098971505,-0.9835630768476782
Lesotho,lesotho,2020-05-01,2020-08-01,3.4904166554540024,0.4301491639322561,-0.7606921183907395,3,zgre,3.0602674915217465,4.2511087738447415,-7.288585727710261
Liberia,liberia,2020-05-01,2020-08-01,-10.382926130955486,-1.474848217041064,-1.8072927626983746,3,zgre,-8.908077913914422,-8.575633368257112,5.922883829542414
Libya,libya,2020-05-01,2020-08-01,-41.4333419403558,11.413711716136312,11.569422009182064,3,zgre,-52.847053656492115,-53.002763949537865,-16.457660422913705
Madagascar,madagascar,2020-05-01,2020-08-01,-7.256367143586099,3.655510216171292,-1.0572264620677168,3,zgre,-10.91187735975739,-6.199140681518382,102.84960932354898
Malawi,malawi,2020-05-01,2020-08-01,6.648435194214578,3.248684664964596,3.0334326663663935,3,zgre,3.3997505292499817,3.6150025278481843,-1.463606192312712
Mali,mali,2020-05-01,2020-08-01,-1.883654744258933,3.9527552625235955,3.8261155907594238,3,zgre,-5.836410006782529,-5.709770335018357,1.478242095080141
Mauritania,mauritania,2020-05-01,2020-08-01,4.9467121968792185,2.729587499847991,2.747001710692299,3,zgre,2.2171246970312275,2.1997104861869197,0.07721895388444722
Mauritius,mauritius,2020-05-01,2020-08-01,-14.526674153781531,3.7612381683899283,-0.10104715318504082,3,zgre,-18.287912322171458,-14.42562700059649,141.26627064834562
Morocco,morocco,2020-05-01,2020-08-01,-4.71092945114766,4.442648506267748,3.312197741186858,3,zgre,-9.153577957415408,-8.023127192334517,20.695338410375648
Mozambique,mozambique,2020-05-01,2020-08-01,4.136412375668958,2.0354609860602793,1.6724406631885074,3,zgre,2.100951389608679,2.4639717124804505,-1.5253761035872797
Namibia,namibia,2020-05-01,2020-08-01,0.3374098566896539,-0.6072159019885142,-0.8615575839640497,3,zgre,0.9446257586781681,1.1989674406537036,-0.48051540859924313
Niger,niger,2020-05-01,2020-08-01,7.402153306450324,2.7467780830704456,2.2350697969743636,3,zgre,4.655375223379878,5.16708350947596,-4.764388153379759
Nigeria,nigeria,2020-05-01,2020-08-01,-0.8758492869085891,-1.1306427375466903,-1.0243821694733202,3,zgre,0.2547934506381012,0.14853288256473107,0.054148993612357664
Rwanda,rwanda,2020-05-01,2020-08-01,-1.5685130500151572,1.8701265801839781,1.22194197730401,3,zgre,-3.4386396301991353,-2.790455027319167,4.457746526295895
Sao Tome and Principe,saotomeandprincipe,2020-05-01,2020-08-01,11.02330156108726,-0.3501257117440275,-0.8779571835276567,3,zgre,11.373427272831288,11.901258744614918,-12.006505713285236
Senegal,senegal,2020-05-01,2020-08-01,4.560994428592545,4.677764345869463,3.537277595232158,3,zgre,-0.1167699172769181,1.0237168333603868,0.2663490870546784
Seychelles,seychelles,2020-05-01,2020-08-01,-11.459732917199794,7.748731236896155,7.801590523921745,3,zgre,-19.20846415409595,-19.26132344112154,-2.03069144008424
Sierra Leone,sierraleone,2020-05-01,2020-08-01,2.687921229612801,2.5392410763454976,1.9576872770065477,3,zgre,0.14868015326730344,0.7302339526062533,-0.17293101603779534
Somalia,somalia,2020-05-01,2020-08-01,-4.014906958930082,7.169374044247821,7.330138479856877,3,zgre,-11.184281003177903,-11.345045438786958,-3.5960692463379473
South Africa,southafrica,2020-05-01,2020-08-01,-4.610389458978228,2.0907351705587525,0.27308918245580943,3,zgre,-6.701124629536981,-4.883478641434038,24.360544597311428
South Sudan,southsudan,2020-05-01,2020-08-01,11.026521103895783,-31.44005662649522,-32.05239793168874,3,zgre,42.466577730391,43.07891903558452,-52.00807926905918
Sudan,sudan,2020-05-01,2020-08-01,9.287813689540746,2.128827296588156,2.038704962278592,3,zgre,7.15898639295259,7.249108727262154,-1.2903691300465923
Tanzania,tanzania,2020-05-01,2020-08-01,12.241289617692413,4.455345795603712,4.761950194503227,3,zgre,7.785943822088701,7.479339423189185,4.774409250873802
Togo,togo,2020-05-01,2020-08-01,8.289499708427945,3.0861968568921156,2.4387015238917917,3,zgre,5.203302851535829,5.850798184536153,-6.73822862511345
Tunisia,tunisia,2020-05-01,2020-08-01,-5.415486332363359,0.2961863332858172,-0.8387778844700049,3,zgre,-5.711672665649176,-4.5767084478933535,12.96508819809166
Uganda,uganda,2020-05-01,2020-08-01,1.1707001439848217,0.17747780022835258,-1.6264989068637452,3,zgre,0.9932223437564691,2.797199050848567,-3.583499946200183
Zambia,zambia,2020-05-01,2020-08-01,-3.718327694292205,2.6422418777792807,2.8170352520858377,3,zgre,-6.360569572071485,-6.535362946378043,-2.2235708360279887
Zimbabwe,zimbabwe,2020-05-01,2020-08-01,4.1471451319461226,4.390465907885474,4.57878737062995,3,zgre,-0.24332077593935164,-0.43164223868382745,-0.09164504888203909
Algeria,algeria,2020-06-01,2020-09-01,-7.163585664965888,2.238114239637028,1.601798306282161,3,zgre,-9.401699904602916,-8.765383971248049,11.964902899839544
Angola,angola,2020-06-01,2020-09-01,-6.011383362575469,-2.4698800773858594,-3.817400688886315,3,zgre,-3.5415032851896093,-2.193982673689154,9.544497344979147
Benin,benin,2020-06-01,2020-09-01,2.6255690772220164,3.2142085583658364,3.290840703183517,3,zgre,-0.58863948114382,-0.6652716259615006,-0.09021741192883509
Botswana,botswana,2020-06-01,2020-09-01,-1.782707595846471,5.648823962241753,5.441400982066845,3,zgre,-7.431531558088224,-7.2241085779133165,3.082940846085066
Burkina-Faso,burkinafaso,2020-06-01,2020-09-01,8.23163202900186,5.1509142711388165,4.571281734613074,3,zgre,3.0807177578630434,3.6603502943887856,-3.5713684966201082
Burundi,burundi,2020-06-01,2020-09-01,3.8837581983419,0.1498127549902044,0.09844921272450839,3,zgre,3.7339454433516956,3.785308985617392,-0.3835773291947966
Cameroon,cameroon,2020-06-01,2020-09-01,5.9134536736051695,1.5083682675132195,1.1331251901031367,3,zgre,4.40508540609195,4.780328483502033,-3.3059556080723773
Cape Verde,capeverde,2020-06-01,2020-09-01,-27.011399355284876,5.2542372442114,4.720448115581005,3,zgre,-32.265636599496275,-31.73184747086588,34.44609209030011
Central African Republic,centralafricanrepublic,2020-06-01,2020-09-01,5.043960083973404,3.4776920528903403,3.0221652393252225,3,zgre,1.5662680310830632,2.021794844648181,-1.4269541707763578
Chad,chad,2020-06-01,2020-09-01,-4.826677760868766,-5.225684546581263,-5.659440536526792,3,zgre,0.3990067857124968,0.8327627756580256,-0.3461431666634151
Comoros,comoros,2020-06-01,2020-09-01,0.3540775346492585,4.450934956275693,4.373891359904249,3,zgre,-4.096857421626434,-4.019813825254991,0.631273259166278
Congo,congo,2020-06-01,2020-09-01,-15.054395964620216,-13.73388334008068,-16.543807221355973,3,zgre,-1.3205126245395356,1.4894112567357567,7.421079918438309
Congo DRC,congodrc,2020-06-01,2020-09-01,9.043402336729232,0.3536478595749557,0.06656195665373976,3,zgre,8.689754477154276,8.976840380075492,-4.989412020475029
Djibouti,djibouti,2020-06-01,2020-09-01,3.765140024366074,3.3118799664351215,3.307488168697798,3,zgre,0.4532600579309527,0.45765185566827604,-0.003981252993680406
Egypt,egypt,2020-06-01,2020-09-01,14.28260737138,0.5823257601235099,-0.5089777232224773,3,zgre,13.70028161125649,14.791585094602477,-29.902330090370356
Equatorial Guinea,equatorialguinea,2020-06-01,2020-09-01,-12.27489158181887,-8.295177699489706,-8.35685425979755,3,zgre,-3.9797138823291647,-3.91803732202132,0.49091012654288235
Eritrea,eritrea,2020-06-01,2020-09-01,2.1747714880162348,-5.517140079100912,-5.35424398681709,3,zgre,7.691911567117147,7.529015474833324,2.5059646729522456
Eswatini,eswatini,2020-06-01,2020-09-01,0.5886678694091555,3.8049400174450487,3.3851803865648153,3,zgre,-3.2162721480358933,-2.79651251715566,2.700122419339843
Ethiopia,ethiopia,2020-06-01,2020-09-01,9.596591569722436,6.896243984803881,5.456370231532488,3,zgre,2.700347584918555,4.140221338189948,-7.776319224468044
Gabon,gabon,2020-06-01,2020-09-01,-5.895587757007273,-0.16007586554773212,-0.10212108365149541,3,zgre,-5.735511891459541,-5.793466673355777,-0.6648006814656142
